CustomerID,recency,frequency,monetary,R-Score,F-Score,M-Score,RFM_Score,Segment,Cluster,Cluster_Name,Churn_Risk
14177,86,13,2209.69,3,5,4,12,Champions,1,Active Regular,0.11517615176151762
14178,9,7,1600.26,5,4,4,13,Champions,1,Active Regular,0.01084010840108401
14179,41,2,701.57,4,2,3,9,Loyal,1,Active Regular,0.05420054200542006
14180,11,33,6117.5,5,5,5,15,Champions,2,High Value,0.013550135501355014
14181,411,2,308.35,1,2,2,5,Lost,0,Churned,0.5555555555555556
14182,444,4,678.77,1,3,3,7,At Risk,0,Churned,0.6002710027100271
14183,411,2,278.34000000000003,1,2,1,4,Lost,0,Churned,0.5555555555555556
14184,67,1,452.89,3,1,2,6,At Risk,1,Active Regular,0.08943089430894309
14185,331,1,197.65,2,1,1,4,Lost,0,Churned,0.44715447154471544
14186,427,5,1550.63,1,4,4,9,Loyal,0,Churned,0.5772357723577236
14187,474,1,123.5,1,1,1,3,Lost,0,Churned,0.6409214092140921
14188,31,6,2054.36,4,4,4,12,Champions,1,Active Regular,0.04065040650406504
14189,2,16,5503.150000000001,5,5,5,15,Champions,1,Active Regular,0.0013550135501355014
14190,666,1,79.9,1,1,1,3,Lost,0,Churned,0.9010840108401084
14191,2,15,4817.66,5,5,5,15,Champions,1,Active Regular,0.0013550135501355014
14192,388,1,293.74,2,1,2,5,Lost,0,Churned,0.524390243902439
14193,68,3,1210.19,3,3,3,9,Loyal,1,Active Regular,0.09078590785907859
14194,5,36,18670.59,5,5,5,15,Champions,2,High Value,0.005420054200542005
14195,202,6,2615.6,2,4,4,10,Loyal,1,Active Regular,0.27235772357723576
14196,107,1,335.52,3,1,2,6,At Risk,1,Active Regular,0.14363143631436315
14197,411,1,390.05,1,1,2,4,Lost,0,Churned,0.5555555555555556
14198,18,9,1569.73,5,5,4,14,Champions,1,Active Regular,0.023035230352303523
14199,218,4,1091.7,2,3,3,8,At Risk,1,Active Regular,0.2940379403794038
14200,617,1,379.2,1,1,2,4,Lost,0,Churned,0.8346883468834688
14201,60,10,1193.54,3,5,3,11,Loyal,1,Active Regular,0.07994579945799458
14202,381,3,847.76,2,3,3,8,At Risk,0,Churned,0.5149051490514905
14203,397,1,339.34,2,1,2,5,Lost,0,Churned,0.5365853658536586
14204,2,4,1024.83,5,3,3,11,Loyal,1,Active Regular,0.0013550135501355014
14205,17,9,2414.2,5,5,4,14,Champions,1,Active Regular,0.02168021680216802
14206,239,3,1185.01,2,3,3,8,At Risk,1,Active Regular,0.3224932249322493
14207,688,1,157.8,1,1,1,3,Lost,0,Churned,0.9308943089430894
14208,95,2,567.05,3,2,2,7,At Risk,1,Active Regular,0.12737127371273713
14209,11,15,4993.27,5,5,5,15,Champions,1,Active Regular,0.013550135501355014
14210,106,16,5556.570000000001,3,5,5,13,Champions,1,Active Regular,0.14227642276422764
14211,53,18,4402.29,4,5,5,14,Champions,1,Active Regular,0.07046070460704607
14212,90,2,2190.14,3,2,4,9,Loyal,1,Active Regular,0.12059620596205962
14213,405,1,1192.2,2,1,3,6,At Risk,0,Churned,0.5474254742547425
14214,31,5,1004.38,4,4,3,11,Loyal,1,Active Regular,0.04065040650406504
14215,12,9,3250.33,5,5,5,15,Champions,1,Active Regular,0.014905149051490514
14216,3,5,2150.04,5,4,4,13,Champions,1,Active Regular,0.0027100271002710027
14217,2,23,3298.59,5,5,5,15,Champions,1,Active Regular,0.0013550135501355014
14218,43,1,169.48000000000002,4,1,1,6,At Risk,1,Active Regular,0.056910569105691054
14219,4,3,633.83,5,3,3,11,Loyal,1,Active Regular,0.0040650406504065045
14220,247,4,1515.0,2,3,4,9,Loyal,1,Active Regular,0.3333333333333333
14221,42,17,6517.49,4,5,5,14,Champions,1,Active Regular,0.05555555555555555
14222,177,1,683.17,3,1,3,7,At Risk,1,Active Regular,0.23848238482384823
14223,92,3,991.13,3,3,3,9,Loyal,1,Active Regular,0.12330623306233063
14224,110,9,1841.71,3,5,4,12,Champions,1,Active Regular,0.14769647696476965
14225,435,4,2031.07,1,3,4,8,At Risk,0,Churned,0.5880758807588076
14226,29,6,2985.13,4,4,5,13,Champions,1,Active Regular,0.037940379403794036
14227,26,15,6368.71,4,5,5,14,Champions,1,Active Regular,0.03387533875338753
14228,438,3,745.5,1,3,3,7,At Risk,0,Churned,0.592140921409214
14229,52,7,2594.04,4,4,4,12,Champions,1,Active Regular,0.06910569105691057
14230,436,3,979.8000000000001,1,3,3,7,At Risk,0,Churned,0.5894308943089431
14231,184,4,1235.6200000000001,3,3,4,10,Loyal,1,Active Regular,0.24796747967479674
14232,43,5,2048.07,4,4,4,12,Champions,1,Active Regular,0.056910569105691054
14233,49,7,2904.27,4,4,4,12,Champions,1,Active Regular,0.06504065040650407
14234,22,4,754.12,4,3,3,10,Loyal,1,Active Regular,0.028455284552845527
14235,75,9,4717.99,3,5,5,13,Champions,1,Active Regular,0.1002710027100271
14236,81,5,1555.34,3,4,4,11,Loyal,1,Active Regular,0.10840108401084012
14237,373,2,471.14,2,2,2,6,At Risk,0,Churned,0.5040650406504065
14238,326,3,434.23,2,3,2,7,At Risk,0,Churned,0.44037940379403795
14239,43,21,4263.17,4,5,5,14,Champions,1,Active Regular,0.056910569105691054
14240,30,3,1247.49,4,3,4,11,Loyal,1,Active Regular,0.03929539295392954
14241,184,2,333.7,3,2,2,7,At Risk,1,Active Regular,0.24796747967479674
14242,235,2,280.55,2,2,1,5,Lost,1,Active Regular,0.3170731707317073
14243,9,17,7217.75,5,5,5,15,Champions,1,Active Regular,0.01084010840108401
14244,661,1,366.41999999999996,1,1,2,4,Lost,0,Churned,0.8943089430894309
14245,220,2,1693.45,2,2,4,8,At Risk,1,Active Regular,0.2967479674796748
14246,111,3,1474.06,3,3,4,10,Loyal,1,Active Regular,0.14905149051490515
14247,278,5,753.56,2,4,3,9,Loyal,0,Churned,0.37533875338753386
14248,318,3,1032.95,2,3,3,8,At Risk,0,Churned,0.42953929539295393
14249,411,12,5400.461,1,5,5,11,Loyal,0,Churned,0.5555555555555556
14250,7,3,1904.05,5,3,4,12,Champions,1,Active Regular,0.008130081300813009
14251,2,5,2879.7000000000003,5,4,4,13,Champions,1,Active Regular,0.0013550135501355014
14252,381,1,350.99,2,1,2,5,Lost,0,Churned,0.5149051490514905
14253,493,2,363.40000000000003,1,2,2,5,Lost,0,Churned,0.6666666666666666
14254,433,1,601.03,1,1,2,4,Lost,0,Churned,0.5853658536585366
14255,546,1,1000.63,1,1,3,5,Lost,0,Churned,0.7384823848238482
14256,260,5,2460.79,2,4,4,10,Loyal,1,Active Regular,0.3509485094850949
14257,64,9,5954.45,3,5,5,13,Champions,1,Active Regular,0.08536585365853659
14258,9,25,32051.34,5,5,5,15,Champions,2,High Value,0.01084010840108401
14259,142,1,120.0,3,1,1,5,Lost,1,Active Regular,0.1910569105691057
14260,471,3,824.28,1,3,3,7,At Risk,0,Churned,0.6368563685636857
14261,51,2,1163.45,4,2,3,9,Loyal,1,Active Regular,0.06775067750677506
14262,8,8,2618.23,5,4,4,13,Champions,1,Active Regular,0.009485094850948509
14263,423,1,322.93,1,1,2,4,Lost,0,Churned,0.5718157181571816
14264,155,6,1517.3600000000001,3,4,4,11,Loyal,1,Active Regular,0.2086720867208672
14265,109,4,1373.35,3,3,4,10,Loyal,1,Active Regular,0.14634146341463414
14266,428,1,40.56,1,1,1,3,Lost,0,Churned,0.5785907859078591
14267,163,3,1516.24,3,3,4,10,Loyal,1,Active Regular,0.21951219512195122
14268,471,1,354.85,1,1,2,4,Lost,0,Churned,0.6368563685636857
14269,439,1,295.73,1,1,2,4,Lost,0,Churned,0.5934959349593496
14270,332,1,492.65000000000003,2,1,2,5,Lost,0,Churned,0.44850948509485095
14271,226,2,214.18,2,2,1,5,Lost,1,Active Regular,0.3048780487804878
14272,74,4,920.81,3,3,3,9,Loyal,1,Active Regular,0.0989159891598916
14273,51,4,559.97,4,3,2,9,Loyal,1,Active Regular,0.06775067750677506
14274,686,1,256.6,1,1,1,3,Lost,0,Churned,0.9281842818428184
14275,396,6,1189.3799999999999,2,4,3,9,Loyal,0,Churned,0.535230352303523
14276,99,7,2102.68,3,4,4,11,Loyal,1,Active Regular,0.13279132791327913
14277,15,9,17197.61,5,5,5,15,Champions,2,High Value,0.018970189701897018
14278,410,1,205.83,2,1,1,4,Lost,0,Churned,0.55420054200542
14279,521,2,191.86,1,2,1,4,Lost,0,Churned,0.7046070460704607
14280,197,1,134.04,2,1,1,4,Lost,1,Active Regular,0.26558265582655827
14281,408,1,245.15,2,1,1,4,Lost,0,Churned,0.551490514905149
14282,3,25,7250.76,5,5,5,15,Champions,2,High Value,0.0027100271002710027
14283,463,4,628.44,1,3,3,7,At Risk,0,Churned,0.6260162601626016
14284,31,3,1299.65,4,3,4,11,Loyal,1,Active Regular,0.04065040650406504
14285,21,8,3284.42,4,4,5,13,Champions,1,Active Regular,0.02710027100271003
14286,24,7,8479.76,4,4,5,13,Champions,1,Active Regular,0.03116531165311653
14287,8,3,176.63,5,3,1,9,Loyal,1,Active Regular,0.009485094850948509
14288,213,1,426.6,2,1,2,5,Lost,1,Active Regular,0.2872628726287263
14289,9,6,911.26,5,4,3,12,Champions,1,Active Regular,0.01084010840108401
14290,11,8,4516.56,5,4,5,14,Champions,1,Active Regular,0.013550135501355014
14291,2,23,7904.1,5,5,5,15,Champions,2,High Value,0.0013550135501355014
14292,8,16,9226.25,5,5,5,15,Champions,2,High Value,0.009485094850948509
14293,3,9,2903.01,5,5,4,14,Champions,1,Active Regular,0.0027100271002710027
14294,407,1,375.34000000000003,2,1,2,5,Lost,0,Churned,0.5501355013550135
14295,40,5,2362.91,4,4,4,12,Champions,1,Active Regular,0.052845528455284556
14296,421,2,456.4,1,2,2,5,Lost,0,Churned,0.5691056910569106
14297,18,4,1305.33,5,3,4,12,Champions,1,Active Regular,0.023035230352303523
14298,8,82,91194.49,5,5,5,15,Champions,2,High Value,0.009485094850948509
14299,8,27,14070.25,5,5,5,15,Champions,2,High Value,0.009485094850948509
14300,19,1,43.2,5,1,1,7,At Risk,1,Active Regular,0.024390243902439025
14301,117,4,1992.18,3,3,4,10,Loyal,1,Active Regular,0.15718157181571815
14302,431,3,742.9000000000001,1,3,3,7,At Risk,0,Churned,0.5826558265582655
14303,407,2,277.94,2,2,1,5,Lost,0,Churned,0.5501355013550135
14304,223,3,1725.01,2,3,4,9,Loyal,1,Active Regular,0.3008130081300813
14305,71,3,1858.96,3,3,4,10,Loyal,1,Active Regular,0.0948509485094851
14306,51,6,3151.4,4,4,5,13,Champions,1,Active Regular,0.06775067750677506
14307,89,10,4287.92,3,5,5,13,Champions,1,Active Regular,0.11924119241192412
14308,549,2,1147.02,1,2,3,6,At Risk,0,Churned,0.7425474254742548
14309,8,11,3780.81,5,5,5,15,Champions,1,Active Regular,0.009485094850948509
14310,433,1,492.1,1,1,2,4,Lost,0,Churned,0.5853658536585366
14311,243,2,516.45,2,2,2,6,At Risk,1,Active Regular,0.32791327913279134
14312,47,11,3090.29,4,5,5,14,Champions,1,Active Regular,0.06233062330623306
14314,107,2,229.79999999999998,3,2,1,6,At Risk,1,Active Regular,0.14363143631436315
14315,45,8,3197.82,4,4,5,13,Champions,1,Active Regular,0.05962059620596206
14316,422,5,1370.34,1,4,4,9,Loyal,0,Churned,0.5704607046070461
14317,65,1,508.58,3,1,2,6,At Risk,1,Active Regular,0.08672086720867209
14318,460,1,158.02,1,1,1,3,Lost,0,Churned,0.6219512195121951
14319,424,1,494.85,1,1,2,4,Lost,0,Churned,0.573170731707317
14320,207,5,1346.75,2,4,4,10,Loyal,1,Active Regular,0.2791327913279133
14321,11,7,2218.06,5,4,4,13,Champions,1,Active Regular,0.013550135501355014
14322,429,4,474.1,1,3,2,6,At Risk,0,Churned,0.5799457994579946
14323,115,2,605.0600000000001,3,2,2,7,At Risk,1,Active Regular,0.15447154471544716
14324,410,2,701.61,2,2,3,7,At Risk,0,Churned,0.55420054200542
14325,570,1,245.48000000000002,1,1,1,3,Lost,0,Churned,0.7710027100271003
14326,242,3,940.98,2,3,3,8,At Risk,1,Active Regular,0.3265582655826558
14327,163,6,1894.93,3,4,4,11,Loyal,1,Active Regular,0.21951219512195122
14328,438,1,445.05,1,1,2,4,Lost,0,Churned,0.592140921409214
14329,17,15,9887.62,5,5,5,15,Champions,2,High Value,0.02168021680216802
14330,624,1,200.63,1,1,1,3,Lost,0,Churned,0.8441734417344173
14331,124,2,462.66,3,2,2,7,At Risk,1,Active Regular,0.16666666666666666
14332,23,5,1917.41,4,4,4,12,Champions,1,Active Regular,0.02981029810298103
14333,68,1,415.2,3,1,2,6,At Risk,1,Active Regular,0.09078590785907859
14334,17,12,4318.4800000000005,5,5,5,15,Champions,1,Active Regular,0.02168021680216802
14335,16,2,454.86,5,2,2,9,Loyal,1,Active Regular,0.02032520325203252
14336,17,4,1614.91,5,3,4,12,Champions,1,Active Regular,0.02168021680216802
14338,161,3,928.1,3,3,3,9,Loyal,1,Active Regular,0.21680216802168023
14339,243,2,620.27,2,2,3,7,At Risk,1,Active Regular,0.32791327913279134
14340,219,1,134.7,2,1,1,4,Lost,1,Active Regular,0.2953929539295393
14341,45,18,4452.02,4,5,5,14,Champions,1,Active Regular,0.05962059620596206
14342,21,6,918.44,4,4,3,11,Loyal,1,Active Regular,0.02710027100271003
14343,421,4,1079.66,1,3,3,7,At Risk,0,Churned,0.5691056910569106
14344,127,20,2993.05,3,5,5,13,Champions,1,Active Regular,0.17073170731707318
14345,39,1,108.98,4,1,1,6,At Risk,1,Active Regular,0.051490514905149054
14346,121,5,2315.75,3,4,4,11,Loyal,1,Active Regular,0.16260162601626016
14347,737,1,82.60000000000001,1,1,1,3,Lost,0,Churned,0.997289972899729
14348,260,1,409.57,2,1,2,5,Lost,0,Churned,0.3509485094850949
14349,10,1,133.5,5,1,1,7,At Risk,1,Active Regular,0.012195121951219513
14350,274,3,972.03,2,3,3,8,At Risk,0,Churned,0.3699186991869919
14351,165,1,51.0,3,1,1,5,Lost,1,Active Regular,0.2222222222222222
14352,157,4,1078.96,3,3,3,9,Loyal,1,Active Regular,0.21138211382113822
14353,215,3,376.5,2,3,2,7,At Risk,1,Active Regular,0.2899728997289973
14354,6,2,163.62,5,2,1,8,At Risk,1,Active Regular,0.006775067750677507
14355,366,3,840.0500000000001,2,3,3,8,At Risk,0,Churned,0.494579945799458
14356,80,2,701.23,3,2,3,8,At Risk,1,Active Regular,0.1070460704607046
14357,43,1,225.12,4,1,1,6,At Risk,1,Active Regular,0.056910569105691054
14358,389,2,400.06,2,2,2,6,At Risk,0,Churned,0.5257452574525745
14359,19,3,912.1800000000001,5,3,3,11,Loyal,1,Active Regular,0.024390243902439025
14360,32,4,2118.03,4,3,4,11,Loyal,1,Active Regular,0.04200542005420054
14361,579,1,214.71,1,1,1,3,Lost,0,Churned,0.7831978319783198
14362,22,1,151.5,4,1,1,6,At Risk,1,Active Regular,0.028455284552845527
14363,402,2,227.47000000000003,2,2,1,5,Lost,0,Churned,0.5433604336043361
14364,109,8,3717.35,3,4,5,12,Champions,1,Active Regular,0.14634146341463414
14365,395,2,634.68,2,2,3,7,At Risk,0,Churned,0.5338753387533876
14366,525,1,136.0,1,1,1,3,Lost,0,Churned,0.7100271002710027
14367,8,16,9227.82,5,5,5,15,Champions,2,High Value,0.009485094850948509
14368,320,1,155.0,2,1,1,4,Lost,0,Churned,0.43224932249322495
14369,642,2,469.13,1,2,2,5,Lost,0,Churned,0.8685636856368564
14370,451,6,1175.78,1,4,3,8,At Risk,0,Churned,0.6097560975609756
14371,295,1,100.5,2,1,1,4,Lost,0,Churned,0.3983739837398374
14372,443,2,860.08,1,2,3,6,At Risk,0,Churned,0.5989159891598916
14373,358,1,76.55,2,1,1,4,Lost,0,Churned,0.483739837398374
14374,541,1,108.0,1,1,1,3,Lost,0,Churned,0.7317073170731707
14375,185,3,1106.82,3,3,3,9,Loyal,1,Active Regular,0.24932249322493225
14376,683,1,215.46,1,1,1,3,Lost,0,Churned,0.924119241192412
14377,191,2,617.05,2,2,3,7,At Risk,1,Active Regular,0.25745257452574527
14378,622,1,131.25,1,1,1,3,Lost,0,Churned,0.8414634146341463
14379,44,4,1265.16,4,3,4,11,Loyal,1,Active Regular,0.058265582655826556
14380,682,1,48.96,1,1,1,3,Lost,0,Churned,0.9227642276422764
14381,52,2,625.94,4,2,3,9,Loyal,1,Active Regular,0.06910569105691057
14382,26,2,1193.6299999999999,4,2,3,9,Loyal,1,Active Regular,0.03387533875338753
14383,38,3,1247.69,4,3,4,11,Loyal,1,Active Regular,0.05013550135501355
14384,501,1,58.5,1,1,1,3,Lost,0,Churned,0.6775067750677507
14385,9,3,202.10999999999999,5,3,1,9,Loyal,1,Active Regular,0.01084010840108401
14386,297,1,142.4,2,1,1,4,Lost,0,Churned,0.4010840108401084
14387,33,3,1727.6,4,3,4,11,Loyal,1,Active Regular,0.04336043360433604
14388,10,16,6388.2,5,5,5,15,Champions,1,Active Regular,0.012195121951219513
14389,65,5,1898.01,3,4,4,11,Loyal,1,Active Regular,0.08672086720867209
14390,10,13,6150.03,5,5,5,15,Champions,1,Active Regular,0.012195121951219513
14391,577,1,135.6,1,1,1,3,Lost,0,Churned,0.7804878048780488
14392,432,1,266.4,1,1,1,3,Lost,0,Churned,0.5840108401084011
14393,218,1,67.95,2,1,1,4,Lost,1,Active Regular,0.2940379403794038
14394,565,1,93.8,1,1,1,3,Lost,0,Churned,0.7642276422764228
14395,2,20,7801.93,5,5,5,15,Champions,2,High Value,0.0013550135501355014
14396,65,7,1969.38,3,4,4,11,Loyal,1,Active Regular,0.08672086720867209
14397,3,19,2612.96,5,5,4,14,Champions,1,Active Regular,0.0027100271002710027
14398,401,2,707.79,2,2,3,7,At Risk,0,Churned,0.5420054200542005
14399,394,8,2108.21,2,4,4,10,Loyal,0,Churned,0.532520325203252
14400,149,3,1732.47,3,3,4,10,Loyal,1,Active Regular,0.2005420054200542
14401,4,22,6795.9,5,5,5,15,Champions,2,High Value,0.0040650406504065045
14402,652,1,285.6,1,1,2,4,Lost,0,Churned,0.8821138211382114
14403,130,6,1880.51,3,4,4,11,Loyal,1,Active Regular,0.17479674796747968
14404,34,13,2724.13,4,5,4,13,Champions,1,Active Regular,0.044715447154471545
14405,387,1,195.0,2,1,1,4,Lost,0,Churned,0.5230352303523035
14406,119,1,156.75,3,1,1,5,Lost,1,Active Regular,0.15989159891598917
14407,107,6,2157.73,3,4,4,11,Loyal,1,Active Regular,0.14363143631436315
14408,11,11,4102.27,5,5,5,15,Champions,1,Active Regular,0.013550135501355014
14409,71,9,3427.29,3,5,5,13,Champions,1,Active Regular,0.0948509485094851
14410,92,11,2631.9,3,5,4,12,Champions,1,Active Regular,0.12330623306233063
14411,311,1,1063.0,2,1,3,6,At Risk,0,Churned,0.42005420054200543
14412,43,3,1426.19,4,3,4,11,Loyal,1,Active Regular,0.056910569105691054
14413,362,4,764.52,2,3,3,8,At Risk,0,Churned,0.489159891598916
14414,92,8,2399.33,3,4,4,11,Loyal,1,Active Regular,0.12330623306233063
14415,1,23,11980.09,5,5,5,15,Champions,2,High Value,0.0
14416,22,2,490.22,4,2,2,8,At Risk,1,Active Regular,0.028455284552845527
14417,388,1,524.65,2,1,2,5,Lost,0,Churned,0.524390243902439
14418,4,3,1937.25,5,3,4,12,Champions,1,Active Regular,0.0040650406504065045
14419,11,7,1254.64,5,4,4,13,Champions,1,Active Regular,0.013550135501355014
14420,99,4,1639.17,3,3,4,10,Loyal,1,Active Regular,0.13279132791327913
14421,57,6,2469.37,4,4,4,12,Champions,1,Active Regular,0.07588075880758807
14422,1,19,10271.52,5,5,5,15,Champions,2,High Value,0.0
14423,218,3,916.61,2,3,3,8,At Risk,1,Active Regular,0.2940379403794038
14424,18,1,322.08,5,1,2,8,At Risk,1,Active Regular,0.023035230352303523
14425,435,3,661.39,1,3,3,7,At Risk,0,Churned,0.5880758807588076
14426,24,17,11727.94,4,5,5,14,Champions,2,High Value,0.03116531165311653
14427,50,4,1263.52,4,3,4,11,Loyal,1,Active Regular,0.06639566395663957
14428,7,5,1224.06,5,4,4,13,Champions,1,Active Regular,0.008130081300813009
14429,404,1,516.28,2,1,2,5,Lost,0,Churned,0.5460704607046071
14430,512,3,1220.9,1,3,4,8,At Risk,0,Churned,0.6924119241192412
14431,303,4,2614.2,2,3,4,9,Loyal,0,Churned,0.4092140921409214
14432,10,6,2248.5,5,4,4,13,Champions,1,Active Regular,0.012195121951219513
14433,466,1,280.7,1,1,1,3,Lost,0,Churned,0.6300813008130082
14434,22,6,1372.8,4,4,4,12,Champions,1,Active Regular,0.028455284552845527
14435,502,1,90.42,1,1,1,3,Lost,0,Churned,0.6788617886178862
14436,99,2,271.7,3,2,1,6,At Risk,1,Active Regular,0.13279132791327913
14437,366,5,873.34,2,4,3,9,Loyal,0,Churned,0.494579945799458
14438,306,1,131.9,2,1,1,4,Lost,0,Churned,0.4132791327913279
14439,320,5,9443.04,2,4,5,11,Loyal,1,Active Regular,0.43224932249322495
14440,8,13,5982.03,5,5,5,15,Champions,1,Active Regular,0.009485094850948509
14441,1,11,4611.6900000000005,5,5,5,15,Champions,1,Active Regular,0.0
14442,205,7,5367.02,2,4,5,11,Loyal,1,Active Regular,0.2764227642276423
14443,54,5,2082.9700000000003,4,4,4,12,Champions,1,Active Regular,0.07181571815718157
14444,456,1,120.44,1,1,1,3,Lost,0,Churned,0.6165311653116531
14445,456,1,221.65,1,1,1,3,Lost,0,Churned,0.6165311653116531
14446,1,5,1200.28,5,4,3,12,Champions,1,Active Regular,0.0
14447,19,6,1711.73,5,4,4,13,Champions,1,Active Regular,0.024390243902439025
14448,9,2,375.35,5,2,2,9,Loyal,1,Active Regular,0.01084010840108401
14449,19,8,2230.96,5,4,4,13,Champions,1,Active Regular,0.024390243902439025
14450,181,7,1128.44,3,4,3,10,Loyal,1,Active Regular,0.24390243902439024
14451,60,12,3258.68,3,5,5,13,Champions,1,Active Regular,0.07994579945799458
14452,11,4,658.95,5,3,3,11,Loyal,1,Active Regular,0.013550135501355014
14453,190,1,119.93,2,1,1,4,Lost,1,Active Regular,0.25609756097560976
14454,376,5,977.3000000000001,2,4,3,9,Loyal,0,Churned,0.508130081300813
14455,432,4,617.72,1,3,3,7,At Risk,0,Churned,0.5840108401084011
14456,5,9,3017.28,5,5,5,15,Champions,1,Active Regular,0.005420054200542005
14457,311,1,113.64,2,1,1,4,Lost,0,Churned,0.42005420054200543
14458,381,1,228.07,2,1,1,4,Lost,0,Churned,0.5149051490514905
14459,155,2,5375.741,3,2,5,10,Loyal,1,Active Regular,0.2086720867208672
14460,110,9,1093.5,3,5,3,11,Loyal,1,Active Regular,0.14769647696476965
14461,148,13,6676.91,3,5,5,13,Champions,1,Active Regular,0.1991869918699187
14462,66,12,2242.81,3,5,4,12,Champions,1,Active Regular,0.08807588075880758
14463,98,4,786.5699999999999,3,3,3,9,Loyal,1,Active Regular,0.13143631436314362
14464,568,2,111.0,1,2,1,4,Lost,0,Churned,0.7682926829268293
14465,247,11,3925.85,2,5,5,12,Champions,1,Active Regular,0.3333333333333333
14466,29,13,4267.15,4,5,5,14,Champions,1,Active Regular,0.037940379403794036
14467,18,12,2203.2400000000002,5,5,4,14,Champions,1,Active Regular,0.023035230352303523
14468,734,1,204.24,1,1,1,3,Lost,0,Churned,0.9932249322493225
14469,416,4,2093.46,1,3,4,8,At Risk,0,Churned,0.5623306233062331
14470,12,3,712.04,5,3,3,11,Loyal,1,Active Regular,0.014905149051490514
14471,591,2,400.95,1,2,2,5,Lost,0,Churned,0.7994579945799458
14472,104,9,2118.72,3,5,4,12,Champions,1,Active Regular,0.13956639566395665
14473,74,2,234.34,3,2,1,6,At Risk,1,Active Regular,0.0989159891598916
14474,46,2,1258.89,4,2,4,10,Loyal,1,Active Regular,0.06097560975609756
14475,72,4,1151.15,3,3,3,9,Loyal,1,Active Regular,0.09620596205962059
14476,257,1,193.0,2,1,1,4,Lost,0,Churned,0.34688346883468835
14477,20,7,1969.6,4,4,4,12,Champions,1,Active Regular,0.025745257452574527
14478,382,4,1276.66,2,3,4,9,Loyal,0,Churned,0.516260162601626
14479,254,4,1124.71,2,3,3,8,At Risk,1,Active Regular,0.3428184281842818
